order_id,customer_id,product_id,order_date,order_hour,quantity,unit_price,revenue,discount_rate,category,festival,city,state,city_tier,region,acquisition_channel,cart_adds,page_views,supplier_delay_hours
160,5030,1089,2024-07-31,22,3,305.6164173109845,916.8492519329535,0.0,Apparel,Regular,Jaipur,Rajasthan,Tier-2,North,Marketplace,8,64,3.3390433704690823
161,5160,1059,2024-03-16,2,4,77.57274338622433,201.68913280418326,0.35,Electronics,Holi,Coimbatore,Tamil Nadu,Tier-3,South,Organic,6,10,2.8320814507339005
162,5197,1085,2024-10-22,9,1,63.12823785762863,53.65900217898434,0.15,Home,Diwali,Lucknow,Uttar Pradesh,Tier-2,North,Organic,7,75,9.991010493313674
163,5043,1071,2024-01-19,20,3,251.03189979753532,640.1313444837151,0.15,Home,NewYear,Kochi,Kerala,Tier-2,South,Referral,3,36,2.6150454045884586
164,5414,1051,2024-09-21,11,1,14.343739153093253,13.62655219543859,0.05,Apparel,Regular,Kochi,Kerala,Tier-2,South,Referral,9,53,3.531932366383155
165,5298,1097,2024-03-10,18,2,61.71345239649959,117.25555955334922,0.05,Apparel,Holi,Kochi,Kerala,Tier-2,South,Affiliate,1,6,1.092659386275213
166,5422,1100,2023-11-04,9,1,546.0626075174881,518.7594771416137,0.05,Apparel,Diwali,Hyderabad,Telangana,Tier-1,South,Organic,7,17,5.067446735517732
167,5400,1098,2023-10-01,14,2,79.62348225110404,151.28461627709765,0.05,Electronics,Diwali,Coimbatore,Tamil Nadu,Tier-3,South,Organic,2,57,2.19954917981966
168,5017,1010,2024-10-27,23,4,228.77083429722293,915.0833371888917,0.0,Apparel,Diwali,Coimbatore,Tamil Nadu,Tier-3,South,Paid,3,24,5.837091458052671
169,5432,1050,2024-06-13,14,1,127.9458394603139,108.75396354126681,0.15,Grocery,Regular,Delhi,Delhi,Tier-1,North,Organic,8,13,0.4233507849043514
170,5034,1089,2023-11-29,19,1,305.6164173109845,305.6164173109845,0.0,Apparel,Diwali,Indore,Madhya Pradesh,Tier-2,Central,Paid,7,55,3.756753419802611
171,5435,1104,2024-10-31,16,4,469.4630333398188,1783.9595266913113,0.05,Home,Diwali,Chandigarh,Chandigarh,Tier-2,North,Organic,6,21,0.308400199158966
172,5334,1043,2023-10-17,2,1,194.29631841540422,165.15187065309357,0.15,Home,Diwali,Pune,Maharashtra,Tier-2,West,Organic,8,69,3.018974086496535
173,5409,1088,2024-02-11,3,3,105.15034962982506,268.1333915560539,0.15,Apparel,Regular,Delhi,Delhi,Tier-1,North,Organic,3,18,3.425574298632421
174,5249,1067,2024-07-26,14,5,189.3305578569412,946.6527892847059,0.0,Beauty,Regular,Ahmedabad,Gujarat,Tier-2,West,Organic,6,6,2.8019370713529534
175,5080,1026,2023-10-22,8,4,285.3653921989502,1027.3154119162207,0.1,Accessories,Diwali,Kochi,Kerala,Tier-2,South,Organic,2,34,2.9995674684187383
176,5074,1107,2024-09-27,11,1,170.62252148864383,162.09139541421163,0.05,Beauty,Regular,Hyderabad,Telangana,Tier-1,South,Organic,5,29,5.942336538714705
177,5059,1053,2024-06-28,11,1,402.26200538929896,402.26200538929896,0.0,Apparel,Regular,Delhi,Delhi,Tier-1,North,Marketplace,4,52,8.348908637085483
178,5402,1072,2024-10-14,19,4,513.507813228218,2054.031252912872,0.0,Accessories,Diwali,Nagpur,Maharashtra,Tier-3,West,Organic,6,22,4.6786144031191075
179,5266,1034,2024-08-30,23,2,287.0379286527267,516.6682715749081,0.1,Sports,RakshaBandhan,Kochi,Kerala,Tier-2,South,Organic,1,78,2.2799128179659816
180,5108,1003,2024-08-25,23,3,421.4471371450247,1074.690199719813,0.15,Electronics,RakshaBandhan,Bengaluru,Karnataka,Tier-1,South,Organic,1,36,4.128154878625433
181,5062,1054,2023-12-31,1,3,426.0475733895377,958.6070401264599,0.25,Beauty,Christmas,Delhi,Delhi,Tier-1,North,Referral,1,58,3.2914616678495388
182,5039,1086,2023-12-21,17,3,436.1920168519057,1308.576050555717,0.0,Apparel,Christmas,Chandigarh,Chandigarh,Tier-2,North,Paid,3,62,5.778785729195779
183,5129,1039,2024-01-05,17,3,405.1902568626811,1215.5707705880434,0.0,Apparel,NewYear,Chandigarh,Chandigarh,Tier-2,North,Organic,6,71,4.575722453679516
184,5374,1111,2023-12-01,20,1,129.3943852291859,129.3943852291859,0.0,Apparel,Christmas,Jaipur,Rajasthan,Tier-2,North,Paid,2,42,0.844410103776112
185,5446,1090,2024-06-22,10,1,99.86414060076936,64.91169139050008,0.35,Accessories,Regular,Ahmedabad,Gujarat,Tier-2,West,Paid,9,22,6.195870975448779
186,5304,1077,2023-10-24,12,1,400.5307436888681,340.4511321355379,0.15,Apparel,Diwali,Delhi,Delhi,Tier-1,North,Affiliate,4,43,5.933681079101802
187,5497,1096,2024-03-20,10,2,223.46944022650035,335.2041603397505,0.25,Apparel,Holi,Delhi,Delhi,Tier-1,North,Paid,3,36,6.990057407135744
188,5197,1103,2024-05-20,8,5,581.8140626351571,2763.616797516996,0.05,Sports,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Organic,9,50,2.9671181983383637
189,5166,1086,2024-05-03,5,5,436.1920168519057,2180.9600842595282,0.0,Apparel,Regular,Indore,Madhya Pradesh,Tier-2,Central,Organic,2,22,4.601947553830225
190,5346,1099,2024-04-12,15,3,577.5196220842136,1645.9309229400085,0.05,Grocery,Regular,Vizag,Andhra Pradesh,Tier-3,South,Affiliate,2,43,1.630446649747162
191,5067,1085,2023-12-29,0,1,63.12823785762863,63.12823785762863,0.0,Home,Christmas,Chandigarh,Chandigarh,Tier-2,North,Referral,4,76,3.8975103839270053
192,5455,1103,2023-11-13,17,1,581.8140626351571,581.8140626351571,0.0,Sports,Diwali,Bhopal,Madhya Pradesh,Tier-3,Central,Organic,1,56,4.793970675198091
193,5390,1012,2024-10-30,20,5,389.88042084759206,1949.4021042379604,0.0,Sports,Diwali,Nagpur,Maharashtra,Tier-3,West,Organic,7,76,2.727888457276282
194,5017,1041,2024-04-03,5,2,501.2801356741241,1002.5602713482482,0.0,Grocery,Regular,Coimbatore,Tamil Nadu,Tier-3,South,Paid,7,13,4.684679962864399
195,5093,1106,2024-05-25,5,5,275.1232862648353,1375.6164313241766,0.0,Accessories,Regular,Delhi,Delhi,Tier-1,North,Organic,4,54,4.336000188263666
196,5313,1056,2024-05-14,12,3,280.7603075676206,631.7106920271463,0.25,Apparel,Regular,Coimbatore,Tamil Nadu,Tier-3,South,Affiliate,8,6,3.1003270865994716
197,5369,1001,2024-02-25,20,5,268.9382794537109,1210.222257541699,0.1,Sports,Regular,Delhi,Delhi,Tier-1,North,Paid,1,20,6.794942812142466
198,5109,1101,2024-07-16,2,1,422.8272089483422,359.4031276060909,0.15,Beauty,Regular,Coimbatore,Tamil Nadu,Tier-3,South,Organic,5,67,3.5311144617980994
199,5373,1078,2024-02-28,10,5,338.6489698813542,1693.2448494067712,0.0,Electronics,Regular,Bengaluru,Karnataka,Tier-1,South,Affiliate,7,12,4.265697449356046
200,5237,1109,2024-03-14,5,3,542.5354139608665,1464.8456176943396,0.1,Accessories,Holi,Bengaluru,Karnataka,Tier-1,South,Organic,4,40,1.0661935015357407
201,5337,1001,2024-08-17,20,3,268.9382794537109,766.474096443076,0.05,Sports,RakshaBandhan,Kochi,Kerala,Tier-2,South,Paid,9,10,5.0383821440756105
202,5211,1017,2024-02-05,21,3,47.65218110146344,142.95654330439032,0.0,Home,Regular,Pune,Maharashtra,Tier-2,West,Referral,4,27,3.0462125831809477
203,5227,1061,2024-07-06,2,2,287.9467616244482,575.8935232488964,0.0,Sports,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Referral,9,14,5.914421938950417
204,5194,1021,2024-06-23,3,4,219.17032119662233,876.6812847864893,0.0,Home,Regular,Hyderabad,Telangana,Tier-1,South,Organic,6,39,1.377707528934276
205,5078,1062,2023-10-13,3,4,343.4893028239014,1167.8636296012648,0.15,Grocery,Diwali,Indore,Madhya Pradesh,Tier-2,Central,Paid,3,53,4.8613939019854415
206,5095,1041,2024-06-30,19,5,501.2801356741241,2130.440576615027,0.15,Grocery,Regular,Vizag,Andhra Pradesh,Tier-3,South,Paid,8,53,0.0
207,5083,1025,2024-08-16,21,5,124.83683763266087,624.1841881633044,0.0,Grocery,RakshaBandhan,Indore,Madhya Pradesh,Tier-2,Central,Affiliate,1,74,5.23173619676133
208,5401,1092,2024-01-17,8,3,273.2322025886781,737.7269469894309,0.1,Sports,NewYear,Vizag,Andhra Pradesh,Tier-3,South,Referral,2,14,3.6503947184565755
209,5211,1004,2024-09-30,3,4,65.56463525371322,262.2585410148529,0.0,Sports,Regular,Pune,Maharashtra,Tier-2,West,Referral,8,35,4.7987070182949765
210,5189,1104,2023-10-08,15,5,469.4630333398188,2347.3151666990943,0.0,Home,Diwali,Pune,Maharashtra,Tier-2,West,Marketplace,9,44,2.7996749607382254
211,5427,1018,2023-12-11,21,1,498.30239147562344,448.4721523280611,0.1,Accessories,Christmas,Bengaluru,Karnataka,Tier-1,South,Paid,4,11,2.1014018025552685
212,5443,1069,2024-10-13,21,3,267.6632596470938,682.5413121000892,0.15,Sports,Diwali,Ahmedabad,Gujarat,Tier-2,West,Organic,6,13,3.1309937706206026
213,5116,1118,2024-09-07,10,4,264.9348934673112,900.7786377888581,0.15,Electronics,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Paid,7,28,4.384023984470424
214,5177,1013,2024-07-29,18,3,495.4293518297897,1486.288055489369,0.0,Apparel,Regular,Hyderabad,Telangana,Tier-1,South,Organic,7,69,5.153141331321665
215,5205,1111,2024-05-29,22,1,129.3943852291859,122.9246659677266,0.05,Apparel,Regular,Hyderabad,Telangana,Tier-1,South,Referral,9,48,4.607687253559698
216,5419,1036,2023-12-20,19,4,86.65368814792826,346.61475259171306,0.0,Sports,Christmas,Coimbatore,Tamil Nadu,Tier-3,South,Paid,1,47,2.126478402994623
217,5335,1088,2024-04-13,11,3,105.15034962982506,315.45104888947515,0.0,Apparel,Regular,Nagpur,Maharashtra,Tier-3,West,Paid,2,46,7.675358835858719
218,5272,1102,2024-05-14,6,4,166.86327726111654,667.4531090444661,0.0,Sports,Regular,Mumbai,Maharashtra,Tier-1,West,Referral,9,65,4.665628145839003
219,5117,1027,2023-11-05,8,1,35.84422181446498,35.84422181446498,0.0,Grocery,Diwali,Mumbai,Maharashtra,Tier-1,West,Affiliate,5,45,2.7552709828507957
220,5192,1041,2024-05-25,8,1,501.2801356741241,501.2801356741241,0.0,Grocery,Regular,Vizag,Andhra Pradesh,Tier-3,South,Referral,5,59,4.848440410332968
221,5014,1103,2023-11-05,23,4,581.8140626351571,2327.2562505406286,0.0,Sports,Diwali,Kochi,Kerala,Tier-2,South,Organic,4,28,4.511974558010343
222,5352,1012,2023-11-20,17,5,389.88042084759206,1754.4618938141643,0.1,Sports,Diwali,Kochi,Kerala,Tier-2,South,Organic,4,66,3.649333527724145
223,5459,1013,2023-12-08,20,4,495.4293518297897,1981.7174073191588,0.0,Apparel,Christmas,Mumbai,Maharashtra,Tier-1,West,Marketplace,3,7,3.414422700937099
224,5393,1036,2023-12-16,18,5,86.65368814792826,433.26844073964133,0.0,Sports,Christmas,Jaipur,Rajasthan,Tier-2,North,Marketplace,4,30,5.9697424574796765
225,5154,1072,2023-11-02,11,5,513.507813228218,1925.6542996058174,0.25,Accessories,Diwali,Indore,Madhya Pradesh,Tier-2,Central,Paid,1,23,7.455695262925568
226,5241,1096,2024-10-17,18,2,223.46944022650035,379.8980483850506,0.15,Apparel,Diwali,Ahmedabad,Gujarat,Tier-2,West,Marketplace,3,15,0.0
227,5478,1067,2024-08-17,15,1,189.3305578569412,189.3305578569412,0.0,Beauty,RakshaBandhan,Delhi,Delhi,Tier-1,North,Referral,9,45,6.461071151966102
228,5212,1059,2024-04-21,17,3,77.57274338622433,232.718230158673,0.0,Electronics,Regular,Nagpur,Maharashtra,Tier-3,West,Referral,2,71,4.039859046813234
229,5419,1104,2024-02-25,7,4,469.4630333398188,1877.8521333592753,0.0,Home,Regular,Coimbatore,Tamil Nadu,Tier-3,South,Paid,7,17,4.473381087655249
230,5288,1020,2023-12-16,5,4,457.2717666503706,1371.8152999511117,0.25,Accessories,Christmas,Jaipur,Rajasthan,Tier-2,North,Paid,1,71,6.703284660166995
231,5249,1108,2024-10-14,4,3,66.87066767056459,200.61200301169376,0.0,Grocery,Diwali,Ahmedabad,Gujarat,Tier-2,West,Organic,7,69,0.0
232,5292,1037,2024-08-15,6,5,290.66590647330094,1453.3295323665047,0.0,Grocery,RakshaBandhan,Vizag,Andhra Pradesh,Tier-3,South,Paid,3,71,5.629578818508749
233,5111,1033,2024-07-27,23,5,228.57122656057265,1028.570519522577,0.1,Sports,Regular,Indore,Madhya Pradesh,Tier-2,Central,Referral,7,5,6.564994123468841
234,5212,1114,2024-04-06,22,3,114.29594193414671,308.59904322219614,0.1,Beauty,Regular,Nagpur,Maharashtra,Tier-3,West,Referral,5,79,2.6227665186997013
235,5152,1077,2023-10-11,3,3,400.5307436888681,1201.5922310666042,0.0,Apparel,Diwali,Hyderabad,Telangana,Tier-1,South,Affiliate,7,37,1.2120939338928314
236,5378,1051,2024-06-12,13,1,14.343739153093253,14.343739153093253,0.0,Apparel,Regular,Hyderabad,Telangana,Tier-1,South,Referral,7,49,7.279857632360658
237,5306,1039,2024-04-13,22,4,405.1902568626811,1539.7229760781881,0.05,Apparel,Regular,Nagpur,Maharashtra,Tier-3,West,Marketplace,6,27,0.4872165283966461
238,5199,1052,2024-01-28,18,4,474.2853827262617,1897.1415309050467,0.0,Grocery,NewYear,Bengaluru,Karnataka,Tier-1,South,Marketplace,7,43,4.8372995907596446
239,5411,1094,2024-02-04,14,5,187.89213259724715,939.4606629862358,0.0,Beauty,Regular,Hyderabad,Telangana,Tier-1,South,Marketplace,9,46,6.0462166927827905
240,5226,1018,2023-10-24,14,1,498.30239147562344,423.55703275427993,0.15,Accessories,Diwali,Coimbatore,Tamil Nadu,Tier-3,South,Organic,6,64,4.793198010499205
241,5476,1020,2024-09-13,7,1,457.2717666503706,388.681001652815,0.15,Accessories,Regular,Bengaluru,Karnataka,Tier-1,South,Paid,2,30,5.1292651799869065
242,5302,1036,2023-12-05,22,4,86.65368814792826,311.95327733254175,0.1,Sports,Christmas,Vizag,Andhra Pradesh,Tier-3,South,Paid,2,13,3.46996079085066
243,5442,1057,2024-08-21,1,3,345.5573056122073,933.0047251529597,0.1,Grocery,RakshaBandhan,Coimbatore,Tamil Nadu,Tier-3,South,Referral,5,48,4.92544138376484
244,5493,1097,2024-10-24,20,3,61.71345239649959,175.88333933002383,0.05,Apparel,Diwali,Kochi,Kerala,Tier-2,South,Marketplace,4,63,2.583062808292704
245,5163,1025,2023-10-19,20,3,124.83683763266087,374.5105128979826,0.0,Grocery,Diwali,Lucknow,Uttar Pradesh,Tier-2,North,Paid,6,6,2.842111092810812
246,5130,1094,2024-06-06,6,4,187.89213259724715,676.4116773500898,0.1,Beauty,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Organic,7,65,4.071091528343941
247,5417,1108,2023-10-27,12,4,66.87066767056459,267.48267068225834,0.0,Grocery,Diwali,Lucknow,Uttar Pradesh,Tier-2,North,Affiliate,2,65,0.9203122696978978
248,5115,1052,2024-08-28,21,1,474.2853827262617,474.2853827262617,0.0,Grocery,RakshaBandhan,Coimbatore,Tamil Nadu,Tier-3,South,Marketplace,7,48,5.154080226523707
249,5376,1115,2024-04-20,11,4,515.4024276145016,2061.6097104580062,0.0,Accessories,Regular,Mumbai,Maharashtra,Tier-1,West,Paid,9,76,0.0
250,5088,1107,2023-10-09,7,3,170.62252148864383,460.6808080193383,0.1,Beauty,Diwali,Indore,Madhya Pradesh,Tier-2,Central,Marketplace,3,34,4.725630930746561
251,5434,1095,2024-08-04,1,3,381.8667299401442,1088.320180329411,0.05,Apparel,RakshaBandhan,Nagpur,Maharashtra,Tier-3,West,Organic,9,15,4.91374390174726
252,5344,1045,2024-08-02,10,4,484.8109709231131,1842.2816895078297,0.05,Electronics,RakshaBandhan,Kochi,Kerala,Tier-2,South,Organic,9,54,2.410959247104407
253,5260,1036,2024-10-04,6,4,86.65368814792826,329.2840149621274,0.05,Sports,Diwali,Indore,Madhya Pradesh,Tier-2,Central,Organic,4,50,1.532067722018128
254,5224,1103,2024-04-11,20,2,581.8140626351571,989.0839064797672,0.15,Sports,Regular,Hyderabad,Telangana,Tier-1,South,Organic,8,73,3.183660555927006
255,5318,1052,2024-10-08,20,1,474.2853827262617,474.2853827262617,0.0,Grocery,Diwali,Lucknow,Uttar Pradesh,Tier-2,North,Affiliate,9,21,5.279354537497134
256,5194,1003,2024-06-23,7,1,421.4471371450247,421.4471371450247,0.0,Electronics,Regular,Hyderabad,Telangana,Tier-1,South,Organic,8,16,4.691398230780364
257,5198,1086,2024-04-28,5,5,436.1920168519057,1853.816071620599,0.15,Apparel,Regular,Nagpur,Maharashtra,Tier-3,West,Referral,4,55,1.7769337822199862
258,5102,1041,2024-02-21,6,2,501.2801356741241,902.3042442134234,0.1,Grocery,Regular,Indore,Madhya Pradesh,Tier-2,Central,Marketplace,6,28,4.211362187955911
259,5078,1112,2024-01-26,9,2,190.51440824888496,361.9773756728814,0.05,Beauty,NewYear,Indore,Madhya Pradesh,Tier-2,Central,Paid,6,18,4.523913576421811
260,5445,1102,2024-06-05,16,5,166.86327726111654,834.3163863055827,0.0,Sports,Regular,Bhopal,Madhya Pradesh,Tier-3,Central,Referral,4,55,4.439140160327078
261,5374,1012,2024-07-22,3,2,389.88042084759206,584.820631271388,0.25,Sports,Regular,Jaipur,Rajasthan,Tier-2,North,Paid,6,18,2.0268173661609303
262,5221,1108,2023-10-15,23,3,66.87066767056459,190.58140286110907,0.05,Grocery,Diwali,Mumbai,Maharashtra,Tier-1,West,Organic,9,67,4.311405460478259
263,5415,1113,2024-03-13,16,2,351.7395456757186,597.9572276487216,0.15,Electronics,Holi,Jaipur,Rajasthan,Tier-2,North,Organic,1,28,5.835490023783883
264,5303,1090,2023-10-19,3,4,99.86414060076936,339.53807804261584,0.15,Accessories,Diwali,Lucknow,Uttar Pradesh,Tier-2,North,Affiliate,9,53,5.073923438350127
265,5299,1033,2024-03-07,7,3,228.57122656057265,582.8566277294602,0.15,Sports,Holi,Vizag,Andhra Pradesh,Tier-3,South,Referral,4,48,4.82295982981488
266,5056,1080,2024-08-15,16,3,401.94498879315864,1205.8349663794759,0.0,Beauty,RakshaBandhan,Lucknow,Uttar Pradesh,Tier-2,North,Referral,8,49,7.28536513540781
267,5269,1104,2024-07-03,12,3,469.4630333398188,1337.9696450184836,0.05,Home,Regular,Pune,Maharashtra,Tier-2,West,Referral,1,27,4.335582258077565
268,5053,1097,2023-11-19,12,5,61.71345239649959,308.56726198249794,0.0,Apparel,Diwali,Bengaluru,Karnataka,Tier-1,South,Marketplace,9,11,2.316181858108746
269,5341,1051,2024-07-13,0,3,14.343739153093253,43.03121745927976,0.0,Apparel,Regular,Chandigarh,Chandigarh,Tier-2,North,Organic,5,52,2.322516309074206
270,5033,1084,2023-10-06,9,3,23.40012314897768,70.20036944693304,0.0,Sports,Diwali,Hyderabad,Telangana,Tier-1,South,Affiliate,9,37,4.352054353884792
271,5257,1046,2023-10-05,14,5,238.61224362780294,1193.0612181390147,0.0,Home,Diwali,Mumbai,Maharashtra,Tier-1,West,Organic,4,78,1.124913258911299
272,5183,1030,2024-09-29,17,1,449.40967198561214,426.9391883863315,0.05,Electronics,Regular,Ahmedabad,Gujarat,Tier-2,West,Organic,7,71,3.3780342545405646
273,5065,1080,2023-10-14,10,5,401.94498879315864,1808.752449569214,0.1,Beauty,Diwali,Indore,Madhya Pradesh,Tier-2,Central,Affiliate,6,10,4.928347303259771
274,5236,1055,2024-01-15,13,1,470.63012830296105,470.63012830296105,0.0,Home,NewYear,Delhi,Delhi,Tier-1,North,Paid,2,32,6.34229000553613
275,5100,1026,2023-11-22,5,2,285.3653921989502,570.7307843979004,0.0,Accessories,Diwali,Lucknow,Uttar Pradesh,Tier-2,North,Marketplace,3,36,0.9119725054654868
276,5122,1079,2024-05-20,19,1,472.49994337278395,472.49994337278395,0.0,Home,Regular,Coimbatore,Tamil Nadu,Tier-3,South,Marketplace,5,33,4.19815523793755
277,5444,1038,2024-04-26,16,3,143.87651594002162,388.4665930380584,0.1,Electronics,Regular,Vizag,Andhra Pradesh,Tier-3,South,Affiliate,5,59,3.8635277731626467
278,5174,1070,2024-08-31,17,5,136.60495696352223,683.0247848176111,0.0,Beauty,RakshaBandhan,Delhi,Delhi,Tier-1,North,Organic,6,31,4.075011402165054
279,5201,1043,2024-10-29,16,2,194.29631841540422,349.7333731477276,0.1,Home,Diwali,Coimbatore,Tamil Nadu,Tier-3,South,Organic,8,16,4.283131011172338
280,5003,1106,2024-07-25,23,4,275.1232862648353,1100.4931450593413,0.0,Accessories,Regular,Jaipur,Rajasthan,Tier-2,North,Referral,7,32,3.9366660057816496
281,5150,1102,2024-04-04,21,2,166.86327726111654,317.04022679612143,0.05,Sports,Regular,Nagpur,Maharashtra,Tier-3,West,Marketplace,1,64,6.784417901064123
282,5175,1056,2023-10-19,19,4,280.7603075676206,954.58504572991,0.15,Apparel,Diwali,Vizag,Andhra Pradesh,Tier-3,South,Referral,5,35,6.487993432857563
283,5359,1085,2024-10-03,8,5,63.12823785762863,299.859129823736,0.05,Home,Diwali,Delhi,Delhi,Tier-1,North,Marketplace,2,26,8.286578377140845
284,5059,1021,2024-05-12,1,4,219.17032119662233,789.0131563078404,0.1,Home,Regular,Delhi,Delhi,Tier-1,North,Marketplace,5,63,3.978855601137552
285,5464,1119,2023-12-26,0,2,380.11221601444146,570.1683240216622,0.25,Accessories,Christmas,Delhi,Delhi,Tier-1,North,Organic,5,9,3.1786210810243967
286,5064,1025,2024-05-04,18,5,124.83683763266087,624.1841881633044,0.0,Grocery,Regular,Delhi,Delhi,Tier-1,North,Paid,9,39,2.0644759836207562
287,5326,1104,2024-03-05,21,1,469.4630333398188,469.4630333398188,0.0,Home,Holi,Chandigarh,Chandigarh,Tier-2,North,Affiliate,4,12,2.9611235506967803
288,5002,1101,2024-02-18,15,5,422.8272089483422,1585.6020335562832,0.25,Beauty,Regular,Bengaluru,Karnataka,Tier-1,South,Affiliate,5,50,5.429142265509919
289,5409,1021,2024-03-30,17,5,219.17032119662233,931.4738650856448,0.15,Home,Holi,Delhi,Delhi,Tier-1,North,Organic,5,72,5.737050176921155
290,5348,1001,2024-07-28,2,4,268.9382794537109,968.1778060333593,0.1,Sports,Regular,Jaipur,Rajasthan,Tier-2,North,Marketplace,2,38,5.351029489269496
291,5418,1088,2023-12-05,13,4,105.15034962982506,420.60139851930023,0.0,Apparel,Christmas,Mumbai,Maharashtra,Tier-1,West,Organic,1,78,2.6710646355750303
292,5465,1104,2024-10-20,14,2,469.4630333398188,938.9260666796376,0.0,Home,Diwali,Indore,Madhya Pradesh,Tier-2,Central,Marketplace,7,70,2.6818501850893024
293,5416,1085,2023-10-25,3,3,63.12823785762863,160.977006536953,0.15,Home,Diwali,Bengaluru,Karnataka,Tier-1,South,Organic,3,59,7.912928088221064
294,5310,1006,2023-11-28,18,1,459.07242417430825,413.1651817568774,0.1,Beauty,Diwali,Mumbai,Maharashtra,Tier-1,West,Affiliate,4,18,2.3360140311158366
295,5419,1077,2024-06-27,8,2,400.5307436888681,801.0614873777362,0.0,Apparel,Regular,Coimbatore,Tamil Nadu,Tier-3,South,Paid,9,7,6.833049333249669
296,5048,1046,2023-11-28,4,3,238.61224362780294,715.8367308834088,0.0,Home,Diwali,Indore,Madhya Pradesh,Tier-2,Central,Affiliate,3,14,4.809152096450515
297,5322,1109,2024-08-07,16,2,542.5354139608665,922.3102037334731,0.15,Accessories,RakshaBandhan,Indore,Madhya Pradesh,Tier-2,Central,Referral,9,31,2.5348021217923837
298,5494,1096,2024-07-20,10,4,223.46944022650035,849.1838728607013,0.05,Apparel,Regular,Kochi,Kerala,Tier-2,South,Affiliate,6,35,1.631028879848333
299,5188,1095,2024-03-20,12,5,381.8667299401442,1432.0002372755407,0.25,Apparel,Holi,Lucknow,Uttar Pradesh,Tier-2,North,Paid,3,20,2.6221611693151345
