timestamp,date,hour,visitors,add_to_cart,purchases,bounce_rate
2024-01-16 13:00:00,2024-01-16,13,739,161,41,0.42476193366041765
2024-01-16 14:00:00,2024-01-16,14,615,44,13,0.49951017912615314
2024-01-16 15:00:00,2024-01-16,15,448,85,44,0.25151448399059134
2024-01-16 16:00:00,2024-01-16,16,459,29,18,0.6892269972223645
2024-01-16 17:00:00,2024-01-16,17,379,70,40,0.3277069618717592
2024-01-16 18:00:00,2024-01-16,18,305,17,8,0.45753503120535594
2024-01-16 19:00:00,2024-01-16,19,328,77,28,0.32358784505260046
2024-01-16 20:00:00,2024-01-16,20,402,118,29,0.5797991872854108
2024-01-16 21:00:00,2024-01-16,21,525,67,13,0.5758302005791756
2024-01-16 22:00:00,2024-01-16,22,625,164,54,0.5165548498153784
2024-01-16 23:00:00,2024-01-16,23,769,173,44,0.4043583290078553
2024-01-17 00:00:00,2024-01-17,0,1926,375,89,0.26519934163081443
2024-01-17 01:00:00,2024-01-17,1,2186,129,40,0.2766664510583454
2024-01-17 02:00:00,2024-01-17,2,2622,199,81,0.596302858546625
2024-01-17 03:00:00,2024-01-17,3,2874,547,117,0.4915136608495358
2024-01-17 04:00:00,2024-01-17,4,3039,583,381,0.5194907879446917
2024-01-17 05:00:00,2024-01-17,5,3121,318,106,0.3169330462974311
2024-01-17 06:00:00,2024-01-17,6,3117,164,108,0.45327971300155045
2024-01-17 07:00:00,2024-01-17,7,3136,834,477,0.6630297266982818
2024-01-17 08:00:00,2024-01-17,8,3047,804,434,0.519793569092733
2024-01-17 09:00:00,2024-01-17,9,2906,803,533,0.32963358091043937
2024-01-17 10:00:00,2024-01-17,10,2629,310,187,0.2936778338851013
2024-01-17 11:00:00,2024-01-17,11,2333,349,229,0.6190087619003037
2024-01-17 12:00:00,2024-01-17,12,1999,290,179,0.3599558213667214
2024-01-17 13:00:00,2024-01-17,13,1718,486,243,0.6685387806347403
2024-01-17 14:00:00,2024-01-17,14,1442,298,199,0.5817748859412037
2024-01-17 15:00:00,2024-01-17,15,1133,292,69,0.3663103881092093
2024-01-17 16:00:00,2024-01-17,16,859,234,140,0.3909214945068664
2024-01-17 17:00:00,2024-01-17,17,806,173,72,0.5144642310165504
2024-01-17 18:00:00,2024-01-17,18,712,132,39,0.47684728294309986
2024-01-17 19:00:00,2024-01-17,19,819,181,117,0.5541401589108312
2024-01-17 20:00:00,2024-01-17,20,964,223,93,0.4921881508464876
2024-01-17 21:00:00,2024-01-17,21,1145,169,41,0.5658170451884137
2024-01-17 22:00:00,2024-01-17,22,1418,143,61,0.6941883358592793
2024-01-17 23:00:00,2024-01-17,23,1718,427,174,0.3496999883434437
2024-01-18 00:00:00,2024-01-18,0,1489,107,43,0.43008305409543196
2024-01-18 01:00:00,2024-01-18,1,1696,111,37,0.26054083083259655
2024-01-18 02:00:00,2024-01-18,2,1777,265,130,0.5697508553758296
2024-01-18 03:00:00,2024-01-18,3,2078,174,85,0.6565110662317768
2024-01-18 04:00:00,2024-01-18,4,2225,282,93,0.40910071341395754
2024-01-18 05:00:00,2024-01-18,5,2211,643,139,0.3360966922439715
2024-01-18 06:00:00,2024-01-18,6,2328,613,267,0.35262342175218936
2024-01-18 07:00:00,2024-01-18,7,2326,177,44,0.6760984065644098
2024-01-18 08:00:00,2024-01-18,8,2156,452,197,0.47041857176097684
2024-01-18 09:00:00,2024-01-18,9,2105,132,70,0.4977261949675134
2024-01-18 10:00:00,2024-01-18,10,1960,203,128,0.6692008338485993
2024-01-18 11:00:00,2024-01-18,11,1739,160,85,0.5983060455644068
2024-01-18 12:00:00,2024-01-18,12,1398,114,30,0.28865321099943647
2024-01-18 13:00:00,2024-01-18,13,1240,234,156,0.5781552593971696
2024-01-18 14:00:00,2024-01-18,14,1147,93,23,0.668930601457028
2024-01-18 15:00:00,2024-01-18,15,939,280,101,0.5296373586250571
2024-01-18 16:00:00,2024-01-18,16,665,44,20,0.665972053463359
2024-01-18 17:00:00,2024-01-18,17,610,137,80,0.6225823476356716
2024-01-18 18:00:00,2024-01-18,18,615,99,43,0.6860446256212428
2024-01-18 19:00:00,2024-01-18,19,597,122,41,0.6551871619507419
2024-01-18 20:00:00,2024-01-18,20,738,56,22,0.5583865949172784
2024-01-18 21:00:00,2024-01-18,21,810,103,60,0.5466487162263881
2024-01-18 22:00:00,2024-01-18,22,1075,107,60,0.3024901333742785
2024-01-18 23:00:00,2024-01-18,23,1235,368,186,0.44302892227778434
2024-01-19 00:00:00,2024-01-19,0,701,121,64,0.5688564705135765
2024-01-19 01:00:00,2024-01-19,1,797,124,43,0.6088069759179938
2024-01-19 02:00:00,2024-01-19,2,882,222,92,0.5088985329378162
2024-01-19 03:00:00,2024-01-19,3,1016,132,90,0.42038071204683114
2024-01-19 04:00:00,2024-01-19,4,1052,270,154,0.4757096714372458
2024-01-19 05:00:00,2024-01-19,5,1036,216,90,0.5164037766941721
2024-01-19 06:00:00,2024-01-19,6,1047,84,46,0.27422508648409794
2024-01-19 07:00:00,2024-01-19,7,972,99,44,0.3701465189022039
2024-01-19 08:00:00,2024-01-19,8,1069,221,91,0.46940641886365464
2024-01-19 09:00:00,2024-01-19,9,993,145,67,0.616167828236491
2024-01-19 10:00:00,2024-01-19,10,858,127,77,0.48866696183884234
2024-01-19 11:00:00,2024-01-19,11,851,56,19,0.5009889670896951
2024-01-19 12:00:00,2024-01-19,12,642,34,15,0.664142026469763
2024-01-19 13:00:00,2024-01-19,13,508,65,13,0.6604669596434244
2024-01-19 14:00:00,2024-01-19,14,529,103,62,0.42700832953532153
2024-01-19 15:00:00,2024-01-19,15,436,114,50,0.5811137066852613
2024-01-19 16:00:00,2024-01-19,16,341,50,32,0.39732946110567335
2024-01-19 17:00:00,2024-01-19,17,262,33,10,0.574369635679031
2024-01-19 18:00:00,2024-01-19,18,293,70,39,0.6878614248289526
2024-01-19 19:00:00,2024-01-19,19,307,83,18,0.3094705264870885
2024-01-19 20:00:00,2024-01-19,20,340,97,28,0.422387250438054
2024-01-19 21:00:00,2024-01-19,21,362,25,12,0.29398203468752987
2024-01-19 22:00:00,2024-01-19,22,492,133,67,0.4283291680254275
2024-01-19 23:00:00,2024-01-19,23,570,98,28,0.4055464060735934
2024-01-20 00:00:00,2024-01-20,0,1695,330,132,0.6182257878847728
2024-01-20 01:00:00,2024-01-20,1,1910,215,86,0.5754611487941783
2024-01-20 02:00:00,2024-01-20,2,2112,153,85,0.43299592371778095
2024-01-20 03:00:00,2024-01-20,3,2279,387,185,0.2615908038521992
2024-01-20 04:00:00,2024-01-20,4,2499,432,91,0.637803815066984
2024-01-20 05:00:00,2024-01-20,5,2664,774,263,0.43567415829083833
2024-01-20 06:00:00,2024-01-20,6,2616,728,433,0.5393586432480256
2024-01-20 07:00:00,2024-01-20,7,2577,189,106,0.5103826566675378
2024-01-20 08:00:00,2024-01-20,8,2518,276,94,0.3052927315152767
2024-01-20 09:00:00,2024-01-20,9,2339,158,84,0.48053275825851516
2024-01-20 10:00:00,2024-01-20,10,2150,482,139,0.4726985804584274
2024-01-20 11:00:00,2024-01-20,11,1928,463,227,0.5132136687047052
2024-01-20 12:00:00,2024-01-20,12,1627,255,90,0.46358608421411057
2024-01-20 13:00:00,2024-01-20,13,1446,356,179,0.5671103574572621
2024-01-20 14:00:00,2024-01-20,14,1088,178,112,0.5277876762184593
2024-01-20 15:00:00,2024-01-20,15,895,47,22,0.4138830342682554
2024-01-20 16:00:00,2024-01-20,16,780,164,108,0.5797400785735278
2024-01-20 17:00:00,2024-01-20,17,658,42,15,0.35734650479263924
2024-01-20 18:00:00,2024-01-20,18,668,40,14,0.31009245991545986
2024-01-20 19:00:00,2024-01-20,19,733,195,135,0.6120606541596912
2024-01-20 20:00:00,2024-01-20,20,725,68,33,0.6027605216664667
2024-01-20 21:00:00,2024-01-20,21,927,232,102,0.6944956037845317
2024-01-20 22:00:00,2024-01-20,22,1129,70,26,0.5018294123280402
2024-01-20 23:00:00,2024-01-20,23,1306,196,100,0.49847558414433146
2024-01-21 00:00:00,2024-01-21,0,1675,469,169,0.6641780883507868
2024-01-21 01:00:00,2024-01-21,1,2042,361,240,0.3748743833761246
2024-01-21 02:00:00,2024-01-21,2,2274,398,163,0.5486600553806773
2024-01-21 03:00:00,2024-01-21,3,2366,507,146,0.5698899034598531
2024-01-21 04:00:00,2024-01-21,4,2588,219,54,0.5233089566965761
2024-01-21 05:00:00,2024-01-21,5,2605,537,375,0.30533915021095637
2024-01-21 06:00:00,2024-01-21,6,2731,767,512,0.2634599811416992
2024-01-21 07:00:00,2024-01-21,7,2690,294,168,0.40975141431068823
2024-01-21 08:00:00,2024-01-21,8,2570,241,99,0.4276685815769704
2024-01-21 09:00:00,2024-01-21,9,2442,453,248,0.32872257743937755
2024-01-21 10:00:00,2024-01-21,10,2286,398,94,0.5241786228457144
2024-01-21 11:00:00,2024-01-21,11,1985,245,87,0.452687514557863
2024-01-21 12:00:00,2024-01-21,12,1649,403,116,0.31387267457530443
2024-01-21 13:00:00,2024-01-21,13,1467,223,57,0.26127633245993
2024-01-21 14:00:00,2024-01-21,14,1165,343,70,0.2787408708032087
2024-01-21 15:00:00,2024-01-21,15,1039,181,45,0.6526261835248242
2024-01-21 16:00:00,2024-01-21,16,829,143,67,0.6082775882105668
2024-01-21 17:00:00,2024-01-21,17,813,230,58,0.4563465966774198
2024-01-21 18:00:00,2024-01-21,18,730,157,97,0.5275022115713306
2024-01-21 19:00:00,2024-01-21,19,726,177,118,0.32244452633657894
2024-01-21 20:00:00,2024-01-21,20,812,148,84,0.307143859616776
2024-01-21 21:00:00,2024-01-21,21,1026,196,117,0.38393305293525054
2024-01-21 22:00:00,2024-01-21,22,1105,277,59,0.40127382279575485
2024-01-21 23:00:00,2024-01-21,23,1387,320,170,0.6220632853647052
2024-01-22 00:00:00,2024-01-22,0,2167,231,96,0.42822268202641284
2024-01-22 01:00:00,2024-01-22,1,2534,731,313,0.5374796682103895
2024-01-22 02:00:00,2024-01-22,2,2877,556,313,0.5936854648726104
2024-01-22 03:00:00,2024-01-22,3,3098,919,420,0.6372688185545766
2024-01-22 04:00:00,2024-01-22,4,3253,589,126,0.6896575212438049
2024-01-22 05:00:00,2024-01-22,5,3579,642,238,0.30030313471253084
2024-01-22 06:00:00,2024-01-22,6,3575,896,362,0.5032738817970026
2024-01-22 07:00:00,2024-01-22,7,3454,702,406,0.6518016505505932
2024-01-22 08:00:00,2024-01-22,8,3424,428,102,0.6343059726072933
2024-01-22 09:00:00,2024-01-22,9,3114,430,130,0.5530256038120048
2024-01-22 10:00:00,2024-01-22,10,2868,660,155,0.6929029585904911
2024-01-22 11:00:00,2024-01-22,11,2532,511,113,0.2553115274157997
2024-01-22 12:00:00,2024-01-22,12,2209,326,219,0.5776097195275259
2024-01-22 13:00:00,2024-01-22,13,1819,406,211,0.6488390498617921
2024-01-22 14:00:00,2024-01-22,14,1600,178,100,0.589031724877177
2024-01-22 15:00:00,2024-01-22,15,1261,92,37,0.6279653360697348
2024-01-22 16:00:00,2024-01-22,16,1029,239,78,0.39791887044608776
2024-01-22 17:00:00,2024-01-22,17,913,76,28,0.5756273022842447
2024-01-22 18:00:00,2024-01-22,18,894,111,61,0.4819654534305341
2024-01-22 19:00:00,2024-01-22,19,976,243,95,0.4949565137196593
2024-01-22 20:00:00,2024-01-22,20,1041,140,44,0.648587390115202
2024-01-22 21:00:00,2024-01-22,21,1284,288,166,0.3996255665960387
2024-01-22 22:00:00,2024-01-22,22,1543,140,47,0.6612730927109955
2024-01-22 23:00:00,2024-01-22,23,1893,310,102,0.5631419228976428
2024-01-23 00:00:00,2024-01-23,0,1814,117,76,0.48471429482116246
2024-01-23 01:00:00,2024-01-23,1,2100,499,294,0.45751293455271236
2024-01-23 02:00:00,2024-01-23,2,2496,265,164,0.630894063726063
2024-01-23 03:00:00,2024-01-23,3,2643,489,125,0.30994577976682786
2024-01-23 04:00:00,2024-01-23,4,2822,788,242,0.4637514450325756
2024-01-23 05:00:00,2024-01-23,5,2881,359,138,0.6832961769017957
2024-01-23 06:00:00,2024-01-23,6,2948,221,50,0.4849195706661141
2024-01-23 07:00:00,2024-01-23,7,2960,292,94,0.39348283856620675
2024-01-23 08:00:00,2024-01-23,8,2828,719,421,0.3941142771718395
2024-01-23 09:00:00,2024-01-23,9,2702,356,75,0.5154050168951121
2024-01-23 10:00:00,2024-01-23,10,2362,315,101,0.36890302572963846
2024-01-23 11:00:00,2024-01-23,11,2248,375,216,0.3395539901210993
2024-01-23 12:00:00,2024-01-23,12,1823,530,153,0.4784196454222366
2024-01-23 13:00:00,2024-01-23,13,1680,336,215,0.6488542065685631
2024-01-23 14:00:00,2024-01-23,14,1283,307,139,0.5974031775343618
2024-01-23 15:00:00,2024-01-23,15,1063,242,55,0.3603824403471438
2024-01-23 16:00:00,2024-01-23,16,916,50,22,0.5246888171593364
2024-01-23 17:00:00,2024-01-23,17,740,186,44,0.5558628828037623
2024-01-23 18:00:00,2024-01-23,18,776,59,26,0.5422112157217367
2024-01-23 19:00:00,2024-01-23,19,748,106,26,0.598464500932561
2024-01-23 20:00:00,2024-01-23,20,792,125,57,0.2892624345684
2024-01-23 21:00:00,2024-01-23,21,1037,91,28,0.41032901989541926
2024-01-23 22:00:00,2024-01-23,22,1359,215,50,0.4076662474710003
2024-01-23 23:00:00,2024-01-23,23,1542,173,41,0.32532440090415543
2024-01-24 00:00:00,2024-01-24,0,1102,310,92,0.5788629237959346
2024-01-24 01:00:00,2024-01-24,1,1250,167,66,0.2987582961731591
2024-01-24 02:00:00,2024-01-24,2,1423,122,73,0.5161864018510421
2024-01-24 03:00:00,2024-01-24,3,1514,137,49,0.5674637528531629
2024-01-24 04:00:00,2024-01-24,4,1550,322,130,0.5524952724244326
2024-01-24 05:00:00,2024-01-24,5,1727,215,137,0.5795748129765503
2024-01-24 06:00:00,2024-01-24,6,1790,106,59,0.534414263052798
2024-01-24 07:00:00,2024-01-24,7,1706,373,113,0.2689185488411242
2024-01-24 08:00:00,2024-01-24,8,1688,293,195,0.5687669814279599
2024-01-24 09:00:00,2024-01-24,9,1593,380,201,0.5034094347767657
2024-01-24 10:00:00,2024-01-24,10,1474,260,161,0.3555843782604181
2024-01-24 11:00:00,2024-01-24,11,1295,245,102,0.34496196981878496
2024-01-24 12:00:00,2024-01-24,12,1089,213,58,0.2514896494661461
2024-01-24 13:00:00,2024-01-24,13,933,117,78,0.5118208903478838
2024-01-24 14:00:00,2024-01-24,14,734,217,83,0.6811625254339337
2024-01-24 15:00:00,2024-01-24,15,593,131,60,0.6197852223347741
2024-01-24 16:00:00,2024-01-24,16,518,73,22,0.36493056380684963
2024-01-24 17:00:00,2024-01-24,17,456,119,23,0.4410141206161157
2024-01-24 18:00:00,2024-01-24,18,315,46,28,0.6194778838662673
2024-01-24 19:00:00,2024-01-24,19,470,104,62,0.42327023813441905
2024-01-24 20:00:00,2024-01-24,20,562,62,19,0.6705780252270651
2024-01-24 21:00:00,2024-01-24,21,627,102,22,0.5842604064216258
2024-01-24 22:00:00,2024-01-24,22,820,230,128,0.5414821789333394
2024-01-24 23:00:00,2024-01-24,23,797,56,18,0.5036843535460567
2024-01-25 00:00:00,2024-01-25,0,960,121,46,0.3896548017527574
2024-01-25 01:00:00,2024-01-25,1,1078,271,160,0.6488379317252526
2024-01-25 02:00:00,2024-01-25,2,1186,254,171,0.5539987455460174
2024-01-25 03:00:00,2024-01-25,3,1263,166,39,0.2997233867296639
2024-01-25 04:00:00,2024-01-25,4,1455,341,100,0.3940069273021995
2024-01-25 05:00:00,2024-01-25,5,1399,363,106,0.26531710025051863
2024-01-25 06:00:00,2024-01-25,6,1608,81,47,0.4407384092912913
2024-01-25 07:00:00,2024-01-25,7,1414,307,69,0.32764478389255536
2024-01-25 08:00:00,2024-01-25,8,1464,136,35,0.39623389816420973
2024-01-25 09:00:00,2024-01-25,9,1333,349,173,0.6682286343378856
2024-01-25 10:00:00,2024-01-25,10,1240,208,73,0.2867025513323812
2024-01-25 11:00:00,2024-01-25,11,1045,69,38,0.40705032160130616
2024-01-25 12:00:00,2024-01-25,12,898,213,69,0.6520846293111923
2024-01-25 13:00:00,2024-01-25,13,811,102,32,0.6968860429479695
2024-01-25 14:00:00,2024-01-25,14,688,193,40,0.5192485840545055
2024-01-25 15:00:00,2024-01-25,15,520,74,18,0.586764522768384
2024-01-25 16:00:00,2024-01-25,16,459,113,29,0.6987729092889428
2024-01-25 17:00:00,2024-01-25,17,289,83,44,0.29897528552226965
2024-01-25 18:00:00,2024-01-25,18,350,66,19,0.334256532021194
2024-01-25 19:00:00,2024-01-25,19,433,129,62,0.3342190177127903
2024-01-25 20:00:00,2024-01-25,20,541,55,27,0.4301250592562206
2024-01-25 21:00:00,2024-01-25,21,532,133,90,0.33866161502795183
2024-01-25 22:00:00,2024-01-25,22,670,123,39,0.43085502655643804
2024-01-25 23:00:00,2024-01-25,23,808,48,28,0.4025921209055014
2024-01-26 00:00:00,2024-01-26,0,2256,159,85,0.5440165204421582
2024-01-26 01:00:00,2024-01-26,1,2708,273,129,0.65553232412442
2024-01-26 02:00:00,2024-01-26,2,2935,238,88,0.6844057304594876
2024-01-26 03:00:00,2024-01-26,3,3288,262,183,0.4269203624714102
2024-01-26 04:00:00,2024-01-26,4,3535,670,138,0.4415087333408021
2024-01-26 05:00:00,2024-01-26,5,3646,697,357,0.25158746098744544
2024-01-26 06:00:00,2024-01-26,6,3696,1057,421,0.6795262774804192
2024-01-26 07:00:00,2024-01-26,7,3602,396,193,0.6236405921936815
2024-01-26 08:00:00,2024-01-26,8,3574,857,283,0.6631960905048663
2024-01-26 09:00:00,2024-01-26,9,3353,708,454,0.4117723790829495
2024-01-26 10:00:00,2024-01-26,10,3042,677,449,0.45161648416193806
2024-01-26 11:00:00,2024-01-26,11,2595,221,51,0.2596455423600757
2024-01-26 12:00:00,2024-01-26,12,2261,421,102,0.3314934999097476
2024-01-26 13:00:00,2024-01-26,13,1976,539,134,0.4703607555781451
2024-01-26 14:00:00,2024-01-26,14,1601,428,233,0.3694983694889387
2024-01-26 15:00:00,2024-01-26,15,1436,128,74,0.38343994596148745
2024-01-26 16:00:00,2024-01-26,16,1164,109,45,0.40054390327414946
2024-01-26 17:00:00,2024-01-26,17,936,54,23,0.30035104466338014
2024-01-26 18:00:00,2024-01-26,18,938,203,96,0.31591158677208464
2024-01-26 19:00:00,2024-01-26,19,1063,162,61,0.3169493781584412
2024-01-26 20:00:00,2024-01-26,20,1068,158,67,0.2924720653972078
2024-01-26 21:00:00,2024-01-26,21,1296,156,88,0.28020720170708735
2024-01-26 22:00:00,2024-01-26,22,1610,380,151,0.26542852214395074
2024-01-26 23:00:00,2024-01-26,23,1925,560,217,0.5297177432300848
2024-01-27 00:00:00,2024-01-27,0,2036,477,246,0.3916197819366454
2024-01-27 01:00:00,2024-01-27,1,2415,449,237,0.5085233248805252
2024-01-27 02:00:00,2024-01-27,2,2665,369,211,0.3160368697524638
2024-01-27 03:00:00,2024-01-27,3,2915,485,288,0.40336253062870236
2024-01-27 04:00:00,2024-01-27,4,3172,925,447,0.29585804088903683
2024-01-27 05:00:00,2024-01-27,5,3261,468,259,0.30785275614361163
2024-01-27 06:00:00,2024-01-27,6,3308,958,374,0.3151225647055981
2024-01-27 07:00:00,2024-01-27,7,3262,295,124,0.5301958332404703
2024-01-27 08:00:00,2024-01-27,8,3107,891,492,0.41257612005712885
2024-01-27 09:00:00,2024-01-27,9,2927,766,335,0.6941862831753476
2024-01-27 10:00:00,2024-01-27,10,2694,317,145,0.3111301794457443
2024-01-27 11:00:00,2024-01-27,11,2468,444,146,0.32407328908992133
2024-01-27 12:00:00,2024-01-27,12,2058,145,43,0.27745684550359534
2024-01-27 13:00:00,2024-01-27,13,1686,152,30,0.6808223844258184
2024-01-27 14:00:00,2024-01-27,14,1426,166,106,0.6422312582847316
2024-01-27 15:00:00,2024-01-27,15,1125,222,109,0.6860061356023388
2024-01-27 16:00:00,2024-01-27,16,932,234,59,0.565372479855656
2024-01-27 17:00:00,2024-01-27,17,833,43,14,0.6032256728367575
2024-01-27 18:00:00,2024-01-27,18,885,206,142,0.2931348496808075
2024-01-27 19:00:00,2024-01-27,19,831,174,52,0.3458163750305985
2024-01-27 20:00:00,2024-01-27,20,998,213,106,0.4578517349687801
2024-01-27 21:00:00,2024-01-27,21,1205,157,49,0.51794008507403
2024-01-27 22:00:00,2024-01-27,22,1525,385,157,0.5938551738149086
2024-01-27 23:00:00,2024-01-27,23,1705,266,125,0.6596179816691168
2024-01-28 00:00:00,2024-01-28,0,1212,279,136,0.4362995802096151
2024-01-28 01:00:00,2024-01-28,1,1421,126,27,0.34321406538426547
2024-01-28 02:00:00,2024-01-28,2,1535,208,112,0.3538777460920703
2024-01-28 03:00:00,2024-01-28,3,1712,309,99,0.42433144384300164
2024-01-28 04:00:00,2024-01-28,4,1785,134,55,0.5036322286670293
2024-01-28 05:00:00,2024-01-28,5,1929,269,116,0.6696367943395819
2024-01-28 06:00:00,2024-01-28,6,1870,534,246,0.6114660726360094
2024-01-28 07:00:00,2024-01-28,7,1798,343,129,0.5777935839919441
2024-01-28 08:00:00,2024-01-28,8,1794,409,99,0.5294747967943151
2024-01-28 09:00:00,2024-01-28,9,1751,100,28,0.5561291203319979
2024-01-28 10:00:00,2024-01-28,10,1548,101,65,0.6784788965924383
2024-01-28 11:00:00,2024-01-28,11,1615,305,174,0.67130912530157
2024-01-28 12:00:00,2024-01-28,12,1201,161,47,0.44428854876061386
2024-01-28 13:00:00,2024-01-28,13,1047,57,24,0.39816496123193074
2024-01-28 14:00:00,2024-01-28,14,766,205,53,0.5336792078249075
2024-01-28 15:00:00,2024-01-28,15,714,210,68,0.3559760012769127
2024-01-28 16:00:00,2024-01-28,16,566,107,64,0.32787960672582933
2024-01-28 17:00:00,2024-01-28,17,525,26,14,0.39645995503041725
2024-01-28 18:00:00,2024-01-28,18,372,74,24,0.2755374897294372
2024-01-28 19:00:00,2024-01-28,19,356,93,46,0.4620235383657749
2024-01-28 20:00:00,2024-01-28,20,551,49,31,0.4906744470945781
2024-01-28 21:00:00,2024-01-28,21,732,161,90,0.5108950181258497
2024-01-28 22:00:00,2024-01-28,22,821,227,104,0.2540739052195897
2024-01-28 23:00:00,2024-01-28,23,908,124,42,0.262493167851532
2024-01-29 00:00:00,2024-01-29,0,839,165,59,0.2896498099019461
2024-01-29 01:00:00,2024-01-29,1,985,226,45,0.6970347722182574
2024-01-29 02:00:00,2024-01-29,2,1122,129,45,0.6827726881731246
2024-01-29 03:00:00,2024-01-29,3,1244,260,116,0.39716057115080206
2024-01-29 04:00:00,2024-01-29,4,1250,164,103,0.5565911384977598
2024-01-29 05:00:00,2024-01-29,5,1327,395,114,0.28450488977165234
2024-01-29 06:00:00,2024-01-29,6,1427,421,89,0.28645045540456654
2024-01-29 07:00:00,2024-01-29,7,1338,397,147,0.5551352877266251
2024-01-29 08:00:00,2024-01-29,8,1342,292,71,0.3168404371499543
2024-01-29 09:00:00,2024-01-29,9,1220,303,182,0.3266127642297169
2024-01-29 10:00:00,2024-01-29,10,1107,94,41,0.41393073355987803
2024-01-29 11:00:00,2024-01-29,11,960,141,31,0.48421964417544267
2024-01-29 12:00:00,2024-01-29,12,830,118,71,0.43752936639445456
2024-01-29 13:00:00,2024-01-29,13,762,133,84,0.5056216807076576
2024-01-29 14:00:00,2024-01-29,14,595,143,32,0.3726359939315232
2024-01-29 15:00:00,2024-01-29,15,515,98,60,0.4992173221974923
2024-01-29 16:00:00,2024-01-29,16,326,21,14,0.382993910872561
2024-01-29 17:00:00,2024-01-29,17,355,91,58,0.38436669100605364
2024-01-29 18:00:00,2024-01-29,18,401,98,20,0.6941151675107938
2024-01-29 19:00:00,2024-01-29,19,352,22,4,0.3002441835988522
2024-01-29 20:00:00,2024-01-29,20,386,108,49,0.3965850245192238
2024-01-29 21:00:00,2024-01-29,21,574,66,33,0.4782281080301875
2024-01-29 22:00:00,2024-01-29,22,595,131,51,0.6129454154455845
2024-01-29 23:00:00,2024-01-29,23,814,81,22,0.36518032741678663
2024-01-30 00:00:00,2024-01-30,0,962,246,168,0.5849453485044628
2024-01-30 01:00:00,2024-01-30,1,1112,154,78,0.4261767382154892
2024-01-30 02:00:00,2024-01-30,2,1231,368,210,0.601691216678237
